#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.247999999999999E+01  0.206564686200013E+00  0.372228057418943E-01  0.468884345687907E+01  0.844926169909630E+00
     0.248999999999999E+01  0.206385212670303E+00  0.373938282216097E-01  0.469130289687817E+01  0.849991975644313E+00
     0.249999999999999E+01  0.206204612728609E+00  0.375655713353464E-01  0.469377428167019E+01  0.855093929650162E+00
     0.250999999999999E+01  0.206022888435031E+00  0.377380465853892E-01  0.469625736318734E+01  0.860232474630259E+00
     0.251999999999999E+01  0.205840041946422E+00  0.379112654617162E-01  0.469875188708414E+01  0.865408053970147E+00
     0.252999999999999E+01  0.205656075514595E+00  0.380852394429323E-01  0.470125759268770E+01  0.870621111739089E+00
     0.253999999999999E+01  0.205470991484631E+00  0.382599799972914E-01  0.470377421294401E+01  0.875872092691364E+00
     0.254999999999999E+01  0.205284792293288E+00  0.384354985838045E-01  0.470630147436019E+01  0.881161442267451E+00
     0.255999999999999E+01  0.205097480467514E+00  0.386118066534280E-01  0.470883909694276E+01  0.886489606594921E+00
     0.256999999999999E+01  0.204909058623053E+00  0.387889156503271E-01  0.471138679413184E+01  0.891857032488876E+00
     0.257999999999999E+01  0.204719529463166E+00  0.389668370132103E-01  0.471394427273120E+01  0.897264167451707E+00
     0.258999999999999E+01  0.204528895777461E+00  0.391455821767292E-01  0.471651123283402E+01  0.902711459671982E+00
     0.259999999999999E+01  0.204337160440829E+00  0.393251625729403E-01  0.471908736774466E+01  0.908199358022333E+00
     0.260999999999999E+01  0.204144326412479E+00  0.395055896328228E-01  0.472167236389625E+01  0.913728312056208E+00
     0.261999999999999E+01  0.203950396735100E+00  0.396868747878484E-01  0.472426590076384E+01  0.919298772003070E+00
     0.262999999999999E+01  0.203755374534126E+00  0.398690294715991E-01  0.472686765077365E+01  0.924911188762186E+00
     0.263999999999999E+01  0.203559263017117E+00  0.400520651214271E-01  0.472947727920765E+01  0.930566013894468E+00
     0.264999999999999E+01  0.203362065473239E+00  0.402359931801543E-01  0.473209444410464E+01  0.936263699612627E+00
     0.265999999999999E+01  0.203163785272883E+00  0.404208250978056E-01  0.473471879615615E+01  0.942004698768844E+00
     0.266999999999999E+01  0.202964425867368E+00  0.406065723333726E-01  0.473734997859907E+01  0.947789464840465E+00
     0.267999999999999E+01  0.202763990788775E+00  0.407932463566029E-01  0.473998762710346E+01  0.953618451912940E+00
     0.268999999999999E+01  0.202562483649894E+00  0.409808586498118E-01  0.474263136965642E+01  0.959492114660173E+00
     0.269999999999999E+01  0.202359908144273E+00  0.411694207097118E-01  0.474528082644184E+01  0.965410908321970E+00
     0.270999999999998E+01  0.202156268046392E+00  0.413589440492561E-01  0.474793560971583E+01  0.971375288678380E+00
     0.271999999999998E+01  0.201951567211938E+00  0.415494401994927E-01  0.475059532367838E+01  0.977385712020839E+00
     0.272999999999998E+01  0.201745809578201E+00  0.417409207114250E-01  0.475325956434065E+01  0.983442635119811E+00
     0.273999999999998E+01  0.201538999164578E+00  0.419333971578752E-01  0.475592791938833E+01  0.989546515188754E+00
     0.274999999999998E+01  0.201331140073187E+00  0.421268811353478E-01  0.475859996804117E+01  0.995697809844359E+00
     0.275999999999998E+01  0.201122236489587E+00  0.423213842658886E-01  0.476127528090847E+01  0.100189697706269E+01
     0.276999999999998E+01  0.200912292683619E+00  0.425169181989367E-01  0.476395341984060E+01  0.100814447513108E+01
     0.277999999999998E+01  0.200701313010343E+00  0.427134946131665E-01  0.476663393777694E+01  0.101444076259571E+01
     0.278999999999998E+01  0.200489301911091E+00  0.429111252183153E-01  0.476931637858982E+01  0.102078629820451E+01
     0.279999999999998E+01  0.200276263914621E+00  0.431098217569944E-01  0.477200027692504E+01  0.102718154084533E+01
     0.280999999999998E+01  0.200062203638380E+00  0.433095960064813E-01  0.477468515803852E+01  0.103362694947903E+01
     0.281999999999998E+01  0.199847125789871E+00  0.435104597804885E-01  0.477737053762958E+01  0.104012298306748E+01
     0.282999999999998E+01  0.199631035168121E+00  0.437124249309075E-01  0.478005592167073E+01  0.104667010049617E+01
     0.283999999999998E+01  0.199413936665260E+00  0.439155033495239E-01  0.478274080623402E+01  0.105326876049113E+01
     0.284999999999998E+01  0.199195835268188E+00  0.441197069697033E-01  0.478542467731414E+01  0.105991942153022E+01
     0.285999999999998E+01  0.198976736060355E+00  0.443250477680422E-01  0.478810701064844E+01  0.106662254174837E+01
     0.286999999999998E+01  0.198756644223634E+00  0.445315377659845E-01  0.479078727153370E+01  0.107337857883663E+01
     0.287999999999998E+01  0.198535565040290E+00  0.447391890313989E-01  0.479346491463999E+01  0.108018798993488E+01
     0.288999999999998E+01  0.198313503895052E+00  0.449480136801162E-01  0.479613938382173E+01  0.108705123151799E+01
     0.289999999999998E+01  0.198090466277276E+00  0.451580238774238E-01  0.479881011192587E+01  0.109396875927507E+01
     0.290999999999998E+01  0.197866457783210E+00  0.453692318395149E-01  0.480147652059740E+01  0.110094102798183E+01
     0.291999999999998E+01  0.197641484118335E+00  0.455816498348905E-01  0.480413802008272E+01  0.110796849136582E+01
     0.292999999999998E+01  0.197415551099823E+00  0.457952901857123E-01  0.480679400903013E+01  0.111505160196407E+01
     0.293999999999998E+01  0.197188664659065E+00  0.460101652691043E-01  0.480944387428840E+01  0.112219081097326E+01
     0.294999999999998E+01  0.196960830844298E+00  0.462262875184004E-01  0.481208699070329E+01  0.112938656809207E+01
     0.295999999999998E+01  0.196732055823323E+00  0.464436694243382E-01  0.481472272091190E+01  0.113663932135544E+01
     0.296999999999998E+01  0.196502345886311E+00  0.466623235361929E-01  0.481735041513546E+01  0.114394951696057E+01
     0.297999999999998E+01  0.196271707448682E+00  0.468822624628556E-01  0.481996941097055E+01  0.115131759908462E+01
     0.298999999999998E+01  0.196040147054089E+00  0.471034988738476E-01  0.482257903317872E+01  0.115874400969359E+01
     0.299999999999998E+01  0.195807671377472E+00  0.473260455002742E-01  0.482517859347498E+01  0.116622918834230E+01
     0.300999999999998E+01  0.195574287228213E+00  0.475499151357129E-01  0.482776739031518E+01  0.117377357196541E+01
     0.301999999999998E+01  0.195340001553346E+00  0.477751206370351E-01  0.483034470868269E+01  0.118137759465901E+01
     0.302999999999998E+01  0.195104821440876E+00  0.480016749251619E-01  0.483290981987428E+01  0.118904168745275E+01
     0.303999999999998E+01  0.194868754123162E+00  0.482295909857477E-01  0.483546198128561E+01  0.119676627807218E+01
     0.304999999999998E+01  0.194631806980387E+00  0.484588818697944E-01  0.483800043619665E+01  0.120455179069109E+01
     0.305999999999998E+01  0.194393987544105E+00  0.486895606941919E-01  0.484052441355688E+01  0.121239864567377E+01
     0.306999999999998E+01  0.194155303500865E+00  0.489216406421842E-01  0.484303312777112E+01  0.122030725930676E+01
     0.307999999999998E+01  0.193915762695914E+00  0.491551349637594E-01  0.484552577848561E+01  0.122827804352005E+01
     0.308999999999998E+01  0.193675373136972E+00  0.493900569759610E-01  0.484800155037509E+01  0.123631140559741E+01
     0.309999999999998E+01  0.193434142998092E+00  0.496264200631212E-01  0.485045961293078E+01  0.124440774787562E+01
     0.310999999999998E+01  0.193192080623584E+00  0.498642376770112E-01  0.485289912024997E+01  0.125256746743253E+01
     0.311999999999998E+01  0.192949194532018E+00  0.501035233369095E-01  0.485531921082717E+01  0.126079095576352E+01
     0.312999999999998E+01  0.192705493420304E+00  0.503442906295857E-01  0.485771900734719E+01  0.126907859844634E+01
     0.313999999999998E+01  0.192460986167839E+00  0.505865532091974E-01  0.486009761648059E+01  0.127743077479394E+01
     0.314999999999998E+01  0.192215681840728E+00  0.508303247970988E-01  0.486245412868194E+01  0.128584785749530E+01
     0.315999999999998E+01  0.191969589696074E+00  0.510756191815607E-01  0.486478761799086E+01  0.129433021224379E+01
     0.316999999999998E+01  0.191722719186352E+00  0.513224502173968E-01  0.486709714183651E+01  0.130287819735305E+01
     0.317999999999997E+01  0.191475079963833E+00  0.515708318254981E-01  0.486938174084590E+01  0.131149216336010E+01
     0.318999999999997E+01  0.191226681885091E+00  0.518207779922709E-01  0.487164043865642E+01  0.132017245261560E+01
     0.319999999999997E+01  0.190977535015580E+00  0.520723027689775E-01  0.487387224173262E+01  0.132891939886077E+01
     0.320999999999997E+01  0.190727649634274E+00  0.523254202709780E-01  0.487607613918834E+01  0.133773332679117E+01
     0.321999999999997E+01  0.190477036238379E+00  0.525801446768696E-01  0.487825110261408E+01  0.134661455160686E+01
     0.322999999999997E+01  0.190225705548107E+00  0.528364902275233E-01  0.488039608591033E+01  0.135556337854892E+01
     0.323999999999997E+01  0.189973668511531E+00  0.530944712250142E-01  0.488251002512712E+01  0.136458010242204E+01
     0.324999999999997E+01  0.189720936309491E+00  0.533541020314443E-01  0.488459183831066E+01  0.137366500710312E+01
     0.325999999999997E+01  0.189467520360577E+00  0.536153970676547E-01  0.488664042535712E+01  0.138281836503567E+01
     0.326999999999997E+01  0.189213432326173E+00  0.538783708118248E-01  0.488865466787444E+01  0.139204043670986E+01
     0.327999999999997E+01  0.188958684115569E+00  0.541430377979576E-01  0.489063342905257E+01  0.140133147012814E+01
     0.328999999999997E+01  0.188703287891139E+00  0.544094126142454E-01  0.489257555354249E+01  0.141069170025608E+01
     0.329999999999997E+01  0.188447256073578E+00  0.546775099013176E-01  0.489447986734519E+01  0.142012134845877E+01
     0.330999999999997E+01  0.188190601347214E+00  0.549473443503632E-01  0.489634517771048E+01  0.142962062192210E+01
     0.331999999999997E+01  0.187933336665368E+00  0.552189307011293E-01  0.489817027304680E+01  0.143918971305928E+01
     0.332999999999997E+01  0.187675475255792E+00  0.554922837397899E-01  0.489995392284242E+01  0.144882879890231E+01
     0.333999999999997E+01  0.187417030626161E+00  0.557674182966840E-01  0.490169487759871E+01  0.145853804047839E+01
     0.334999999999997E+01  0.187158016569628E+00  0.560443492439179E-01  0.490339186877627E+01  0.146831758217126E+01
     0.335999999999997E+01  0.186898447170442E+00  0.563230914928304E-01  0.490504360875445E+01  0.147816755106723E+01
     0.336999999999997E+01  0.186638336809630E+00  0.566036599913171E-01  0.490664879080505E+01  0.148808805628623E+01
     0.337999999999997E+01  0.186377700170723E+00  0.568860697210093E-01  0.490820608908126E+01  0.149807918829776E+01
     0.338999999999997E+01  0.186116552245562E+00  0.571703356943051E-01  0.490971415862188E+01  0.150814101822149E+01
     0.339999999999997E+01  0.185854908340152E+00  0.574564729512499E-01  0.491117163537233E+01  0.151827359711303E+01
     0.340999999999997E+01  0.185592784080565E+00  0.577444965562598E-01  0.491257713622286E+01  0.152847695523463E+01
     0.341999999999997E+01  0.185330195418916E+00  0.580344215946875E-01  0.491392925906489E+01  0.153875110131101E+01
     0.342999999999997E+01  0.185067158639376E+00  0.583262631692240E-01  0.491522658286641E+01  0.154909602177053E+01
     0.343999999999997E+01  0.184803690364259E+00  0.586200363961330E-01  0.491646766776685E+01  0.155951167997153E+01
     0.344999999999997E+01  0.184539807560138E+00  0.589157564013156E-01  0.491765105519327E+01  0.156999801541476E+01
     0.345999999999997E+01  0.184275527544033E+00  0.592134383161967E-01  0.491877526799756E+01  0.158055494294114E+01
     0.346999999999997E+01  0.184010867989637E+00  0.595130972734335E-01  0.491983881061657E+01  0.159118235191590E+01
     0.347999999999997E+01  0.183745846933587E+00  0.598147484024385E-01  0.492084016925556E+01  0.160188010539917E+01
     0.348999999999997E+01  0.183480482781793E+00  0.601184068247133E-01  0.492177781209606E+01  0.161264803930307E+01
     0.349999999999997E+01  0.183214794315804E+00  0.604240876489880E-01  0.492265018952919E+01  0.162348596153603E+01
     0.350999999999997E+01  0.182948800699210E+00  0.607318059661623E-01  0.492345573441545E+01  0.163439365113476E+01
     0.351999999999997E+01  0.182682521484101E+00  0.610415768440424E-01  0.492419286237160E+01  0.164537085738387E+01
     0.352999999999997E+01  0.182415976617538E+00  0.613534153218682E-01  0.492485997208644E+01  0.165641729892431E+01
     0.353999999999997E+01  0.182149186448090E+00  0.616673364046268E-01  0.492545544566551E+01  0.166753266285061E+01
     0.354999999999997E+01  0.181882171732377E+00  0.619833550571460E-01  0.492597764900663E+01  0.167871660379779E+01
     0.355999999999997E+01  0.181614953641655E+00  0.623014861979627E-01  0.492642493220682E+01  0.168996874301868E+01
     0.356999999999997E+01  0.181347553768424E+00  0.626217446929599E-01  0.492679563000183E+01  0.170128866745202E+01
     0.357999999999996E+01  0.181079994133062E+00  0.629441453487682E-01  0.492708806223933E+01  0.171267592878251E+01
     0.358999999999996E+01  0.180812297190470E+00  0.632687029059235E-01  0.492730053438684E+01  0.172413004249332E+01
     0.359999999999996E+01  0.180544485836747E+00  0.635954320317779E-01  0.492743133807525E+01  0.173565048691195E+01
     0.360999999999996E+01  0.180276583415861E+00  0.639243473131549E-01  0.492747875167952E+01  0.174723670225070E+01
     0.361999999999996E+01  0.180008613726341E+00  0.642554632487459E-01  0.492744104093691E+01  0.175888808964230E+01
     0.362999999999996E+01  0.179740601027955E+00  0.645887942412374E-01  0.492731645960466E+01  0.177060401017225E+01
     0.363999999999996E+01  0.179472570048406E+00  0.649243545891687E-01  0.492710325015709E+01  0.178238378390841E+01
     0.364999999999996E+01  0.179204545990009E+00  0.652621584785068E-01  0.492679964452426E+01  0.179422668892964E+01
     0.365999999999996E+01  0.178936554536353E+00  0.656022199739382E-01  0.492640386487252E+01  0.180613196035451E+01
     0.366999999999996E+01  0.178668621858957E+00  0.659445530098667E-01  0.492591412442806E+01  0.181809878937123E+01
     0.367999999999996E+01  0.178400774623889E+00  0.662891713811137E-01  0.492532862834472E+01  0.183012632227063E+01
     0.368999999999996E+01  0.178133039998360E+00  0.666360887333114E-01  0.492464557461673E+01  0.184221365948333E+01
     0.369999999999996E+01  0.177865445657284E+00  0.669853185529853E-01  0.492386315503743E+01  0.185435985462296E+01
     0.370999999999996E+01  0.177598019789790E+00  0.673368741573165E-01  0.492297955620479E+01  0.186656391353673E+01
     0.371999999999996E+01  0.177330791105685E+00  0.676907686835790E-01  0.492199296057473E+01  0.187882479336544E+01
     0.372999999999996E+01  0.177063788841850E+00  0.680470150782449E-01  0.492090154756304E+01  0.189114140161468E+01
     0.373999999999996E+01  0.176797042768584E+00  0.684056260857487E-01  0.491970349469640E+01  0.190351259523869E+01
     0.374999999999996E+01  0.176530583195852E+00  0.687666142369076E-01  0.491839697881367E+01  0.191593717973962E+01
     0.375999999999996E+01  0.176264440979473E+00  0.691299918369876E-01  0.491698017731762E+01  0.192841390828330E+01
     0.376999999999996E+01  0.175998647527185E+00  0.694957709534101E-01  0.491545126947817E+01  0.194094148083461E+01
     0.377999999999996E+01  0.175733234804630E+00  0.698639634030930E-01  0.491380843778732E+01  0.195351854331391E+01
