#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.247999999999999E+01  0.209408666232784E+00  0.141094447091772E-01  0.475377069415182E+01  0.320297464168375E+00
     0.248999999999999E+01  0.209145671032811E+00  0.141915047515598E-01  0.475944275848221E+01  0.322950287176544E+00
     0.249999999999999E+01  0.208881287519038E+00  0.142746231593759E-01  0.476515429938140E+01  0.325643252815310E+00
     0.250999999999999E+01  0.208615514169880E+00  0.143588094750746E-01  0.477090547241733E+01  0.328376932917112E+00
     0.251999999999999E+01  0.208348349576111E+00  0.144440736591192E-01  0.477669642867000E+01  0.331151915545925E+00
     0.252999999999999E+01  0.208079792458950E+00  0.145304260887380E-01  0.478252731416805E+01  0.333968805114024E+00
     0.253999999999999E+01  0.207809841688409E+00  0.146178775564441E-01  0.478839826930853E+01  0.336828222491954E+00
     0.254999999999999E+01  0.207538496301943E+00  0.147064392682925E-01  0.479430942825887E+01  0.339730805110548E+00
     0.255999999999999E+01  0.207265755523427E+00  0.147961228418436E-01  0.480026091834005E+01  0.342677207053783E+00
     0.256999999999999E+01  0.206991618782516E+00  0.148869403037957E-01  0.480625285938965E+01  0.345668099141049E+00
     0.257999999999999E+01  0.206716085734370E+00  0.149789040872485E-01  0.481228536310450E+01  0.348704168997465E+00
     0.258999999999999E+01  0.206439156279821E+00  0.150720270285539E-01  0.481835853236133E+01  0.351786121110552E+00
     0.259999999999999E+01  0.206160830585973E+00  0.151663223637090E-01  0.482447246051513E+01  0.354914676871635E+00
     0.260999999999999E+01  0.205881109107276E+00  0.152618037242420E-01  0.483062723067390E+01  0.358090574600067E+00
     0.261999999999999E+01  0.205599992607089E+00  0.153584851325378E-01  0.483682291494953E+01  0.361314569548331E+00
     0.262999999999999E+01  0.205317482179755E+00  0.154563809965464E-01  0.484305957368375E+01  0.364587433885884E+00
     0.263999999999999E+01  0.205033579273210E+00  0.155555061038139E-01  0.484933725464862E+01  0.367909956659449E+00
     0.264999999999999E+01  0.204748285712125E+00  0.156558756147707E-01  0.485565599222129E+01  0.371282943727378E+00
     0.265999999999999E+01  0.204461603721614E+00  0.157575050552094E-01  0.486201580653220E+01  0.374707217665437E+00
     0.266999999999999E+01  0.204173535951505E+00  0.158604103078783E-01  0.486841670258668E+01  0.378183617641282E+00
     0.267999999999999E+01  0.203884085501176E+00  0.159646076031131E-01  0.487485866935974E+01  0.381712999254731E+00
     0.268999999999999E+01  0.203593255944961E+00  0.160701135084260E-01  0.488134167886407E+01  0.385296234340703E+00
     0.269999999999999E+01  0.203301051358135E+00  0.161769449169649E-01  0.488786568519096E+01  0.388934210731483E+00
     0.270999999999998E+01  0.203007476343445E+00  0.162851190347520E-01  0.489443062352523E+01  0.392627831975004E+00
     0.271999999999998E+01  0.202712536058189E+00  0.163946533666064E-01  0.490103640913392E+01  0.396378017005338E+00
     0.272999999999998E+01  0.202416236241826E+00  0.165055657006502E-01  0.490768293632986E+01  0.400185699761640E+00
     0.273999999999998E+01  0.202118583244077E+00  0.166178740912930E-01  0.491437007741126E+01  0.404051828751533E+00
     0.274999999999998E+01  0.201819584053498E+00  0.167315968405857E-01  0.492109768157808E+01  0.407977366554673E+00
     0.275999999999998E+01  0.201519246326465E+00  0.168467524778290E-01  0.492786557382749E+01  0.411963289262183E+00
     0.276999999999998E+01  0.201217578416542E+00  0.169633597373183E-01  0.493467355382957E+01  0.416010585847307E+00
     0.277999999999998E+01  0.200914589404160E+00  0.170814375341029E-01  0.494152139478619E+01  0.420120257462625E+00
     0.278999999999998E+01  0.200610289126526E+00  0.172010049376317E-01  0.494840884227551E+01  0.424293316658935E+00
     0.279999999999998E+01  0.200304688207699E+00  0.173220811431566E-01  0.495533561308524E+01  0.428530786520735E+00
     0.280999999999998E+01  0.199997798088739E+00  0.174446854407593E-01  0.496230139403833E+01  0.432833699713187E+00
     0.281999999999998E+01  0.199689631057792E+00  0.175688371818666E-01  0.496930584081536E+01  0.437203097435324E+00
     0.282999999999998E+01  0.199380200280032E+00  0.176945557431156E-01  0.497634857677832E+01  0.441640028274145E+00
     0.283999999999998E+01  0.199069519827280E+00  0.178218604874292E-01  0.498342919180108E+01  0.446145546954245E+00
     0.284999999999998E+01  0.198757604707193E+00  0.179507707221647E-01  0.499054724111250E+01  0.450720712977581E+00
     0.285999999999998E+01  0.198444470891792E+00  0.180813056541938E-01  0.499770224415925E+01  0.455366589148096E+00
     0.286999999999998E+01  0.198130135345202E+00  0.182134843417793E-01  0.500489368349546E+01  0.460084239975876E+00
     0.287999999999998E+01  0.197814616050348E+00  0.183473256431138E-01  0.501212100370732E+01  0.464874729955764E+00
     0.288999999999998E+01  0.197497932034397E+00  0.184828481613920E-01  0.501938361038239E+01  0.469739121715561E+00
     0.289999999999998E+01  0.197180103392685E+00  0.186200701862937E-01  0.502668086913289E+01  0.474678474029173E+00
     0.290999999999998E+01  0.196861151310859E+00  0.187590096317645E-01  0.503401210468428E+01  0.479693839690464E+00
     0.291999999999998E+01  0.196541098084928E+00  0.188996839699897E-01  0.504137660004088E+01  0.484786263244046E+00
     0.292999999999998E+01  0.196219967138900E+00  0.190421101614726E-01  0.504877359574136E+01  0.489956778569769E+00
     0.293999999999998E+01  0.195897783039650E+00  0.191863045811420E-01  0.505620228921816E+01  0.495206406318402E+00
     0.294999999999998E+01  0.195574571508659E+00  0.193322829404343E-01  0.506366183427535E+01  0.500536151196709E+00
     0.295999999999998E+01  0.195250359430187E+00  0.194800602053147E-01  0.507115134070135E+01  0.505946999101155E+00
     0.296999999999998E+01  0.194925174855485E+00  0.196296505102321E-01  0.507866987403330E+01  0.511439914100521E+00
     0.297999999999998E+01  0.194599047002568E+00  0.197810670680261E-01  0.508621645549092E+01  0.517015835268896E+00
     0.298999999999998E+01  0.194272006251072E+00  0.199343220758421E-01  0.509379006209925E+01  0.522675673372007E+00
     0.299999999999998E+01  0.193944084131675E+00  0.200894266171448E-01  0.510138962702014E+01  0.528420307411412E+00
     0.300999999999998E+01  0.193615313309588E+00  0.202463905599655E-01  0.510901404011279E+01  0.534250581032675E+00
     0.301999999999998E+01  0.193285727561502E+00  0.204052224515621E-01  0.511666214874618E+01  0.540167298806024E+00
     0.302999999999998E+01  0.192955361745474E+00  0.205659294097242E-01  0.512433275888434E+01  0.546171222389597E+00
     0.303999999999998E+01  0.192624251763125E+00  0.207285170110126E-01  0.513202463646852E+01  0.552263066588267E+00
     0.304999999999998E+01  0.192292434513565E+00  0.208929891762832E-01  0.513973650911849E+01  0.558443495323185E+00
     0.305999999999998E+01  0.191959947838434E+00  0.210593480539118E-01  0.514746706817703E+01  0.564713117530264E+00
     0.306999999999998E+01  0.191626830457424E+00  0.212275939012114E-01  0.515521497112077E+01  0.571072483008639E+00
     0.307999999999998E+01  0.191293121893707E+00  0.213977249646042E-01  0.516297884435987E+01  0.577522078243194E+00
     0.308999999999998E+01  0.190958862388631E+00  0.215697373591995E-01  0.517075728644948E+01  0.584062322228845E+00
     0.309999999999998E+01  0.190624092805131E+00  0.217436249485086E-01  0.517854887173361E+01  0.590693562327432E+00
     0.310999999999998E+01  0.190288854519279E+00  0.219193792251184E-01  0.518635215444158E+01  0.597416070191841E+00
     0.311999999999998E+01  0.189953189299478E+00  0.220969891932401E-01  0.519416567325470E+01  0.604230037795544E+00
     0.312999999999998E+01  0.189617139172809E+00  0.222764412541406E-01  0.520198795635885E+01  0.611135573609541E+00
     0.313999999999998E+01  0.189280746278138E+00  0.224577190955606E-01  0.520981752699585E+01  0.618132698972325E+00
     0.314999999999998E+01  0.188944052705649E+00  0.226408035863206E-01  0.521765290952262E+01  0.625221344702129E+00
     0.315999999999998E+01  0.188607100322553E+00  0.228256726774056E-01  0.522549263598352E+01  0.632401348004239E+00
     0.316999999999998E+01  0.188269930584828E+00  0.230123013109145E-01  0.523333525319701E+01  0.639672449729504E+00
     0.317999999999997E+01  0.187932584334972E+00  0.232006613383405E-01  0.524117933035162E+01  0.647034292043044E+00
     0.318999999999997E+01  0.187595101585871E+00  0.233907214497304E-01  0.524902346710136E+01  0.654486416564905E+00
     0.319999999999997E+01  0.187257521291034E+00  0.235824471153369E-01  0.525686630214399E+01  0.662028263046559E+00
     0.320999999999997E+01  0.186919881101625E+00  0.237758005414369E-01  0.526470652225827E+01  0.669659168648628E+00
     0.321999999999997E+01  0.186582217110879E+00  0.239707406420273E-01  0.527254287176932E+01  0.677378367886178E+00
     0.322999999999997E+01  0.186244563586706E+00  0.241672230281386E-01  0.528037416240261E+01  0.685184993307979E+00
     0.323999999999997E+01  0.185906952693469E+00  0.243652000165099E-01  0.528819928347937E+01  0.693078076975362E+00
     0.324999999999997E+01  0.185569414204168E+00  0.245646206593499E-01  0.529601721239650E+01  0.701056552804412E+00
     0.325999999999997E+01  0.185231975204454E+00  0.247654307968694E-01  0.530382702532598E+01  0.709119259832404E+00
     0.326999999999997E+01  0.184894659790169E+00  0.249675731341962E-01  0.531162790805899E+01  0.717264946465219E+00
     0.327999999999997E+01  0.184557488760302E+00  0.251709873441859E-01  0.531941916691154E+01  0.725492275757229E+00
     0.328999999999997E+01  0.184220479307531E+00  0.253756101975060E-01  0.532720023959865E+01  0.733799831768160E+00
     0.329999999999997E+01  0.183883644708702E+00  0.255813757212078E-01  0.533497070597738E+01  0.742186127033986E+00
     0.330999999999997E+01  0.183546994017873E+00  0.257882153867971E-01  0.534273029854913E+01  0.750649611178787E+00
     0.331999999999997E+01  0.183210531764708E+00  0.259960583285781E-01  0.535047891260671E+01  0.759188680684482E+00
     0.332999999999997E+01  0.182874257661209E+00  0.262048315927765E-01  0.535821661590477E+01  0.767801689822994E+00
     0.333999999999997E+01  0.182538166319971E+00  0.264144604176420E-01  0.536594365772735E+01  0.776486962742260E+00
     0.334999999999997E+01  0.182202246987202E+00  0.266248685443919E-01  0.537366047722448E+01  0.785242806683642E+00
     0.335999999999997E+01  0.181866483293906E+00  0.268359785584990E-01  0.538136771088704E+01  0.794067526292804E+00
     0.336999999999997E+01  0.181530853028670E+00  0.270477122604309E-01  0.538906619903020E+01  0.802959438970753E+00
     0.337999999999997E+01  0.181195327935447E+00  0.272599910645444E-01  0.539675699115837E+01  0.811916891195486E+00
     0.338999999999997E+01  0.180859873539766E+00  0.274727364244137E-01  0.540444135008912E+01  0.820938275728451E+00
     0.339999999999997E+01  0.180524449006599E+00  0.276858702824435E-01  0.541212075472046E+01  0.830022049604113E+00
     0.340999999999997E+01  0.180189007033056E+00  0.278993155411877E-01  0.541979690133492E+01  0.839166752785059E+00
     0.341999999999997E+01  0.179853493778749E+00  0.281129965533806E-01  0.542747170334609E+01  0.848371027350972E+00
     0.342999999999997E+01  0.179517848836492E+00  0.283268396272813E-01  0.543514728940566E+01  0.857633637075702E+00
     0.343999999999997E+01  0.179182005245574E+00  0.285407735435635E-01  0.544282599980615E+01  0.866953487235428E+00
     0.344999999999997E+01  0.178845889549504E+00  0.287547300796457E-01  0.545051038113093E+01  0.876329644480560E+00
     0.345999999999997E+01  0.178509421899650E+00  0.289686445370664E-01  0.545820317912304E+01  0.885761356596559E+00
     0.346999999999997E+01  0.178172516205699E+00  0.291824562672742E-01  0.546590732976427E+01  0.895248071973501E+00
     0.347999999999997E+01  0.177835080333355E+00  0.293961091910290E-01  0.547362594857769E+01  0.904789458601889E+00
     0.348999999999997E+01  0.177497016349090E+00  0.296095523065082E-01  0.548136231818838E+01  0.914385422412505E+00
     0.349999999999997E+01  0.177158220811205E+00  0.298227401811807E-01  0.548911987419952E+01  0.924036124781707E+00
     0.350999999999997E+01  0.176818585105851E+00  0.300356334225624E-01  0.549690218946181E+01  0.933741999029786E+00
     0.351999999999997E+01  0.176477995826070E+00  0.302481991230987E-01  0.550471295683595E+01  0.943503765749804E+00
     0.352999999999997E+01  0.176136335191338E+00  0.304604112746261E-01  0.551255597056613E+01  0.953322446816176E+00
     0.353999999999997E+01  0.175793481504527E+00  0.306722511481628E-01  0.552043510640153E+01  0.963199377937811E+00
     0.354999999999997E+01  0.175449309642707E+00  0.308837076351370E-01  0.552835430061707E+01  0.973136219637482E+00
     0.355999999999997E+01  0.175103691577743E+00  0.310947775466043E-01  0.553631752809827E+01  0.983134966558661E+00
     0.356999999999997E+01  0.174756496922196E+00  0.313054658674983E-01  0.554432877966616E+01  0.993197955022538E+00
     0.357999999999996E+01  0.174407593495786E+00  0.315157859635126E-01  0.555239203882324E+01  0.100332786877937E+01
     0.358999999999996E+01  0.174056847907321E+00  0.317257597388044E-01  0.556051125810793E+01  0.101352774292214E+01
     0.359999999999996E+01  0.173704126146883E+00  0.319354177433328E-01  0.556869033524455E+01  0.102380096595354E+01
     0.360999999999996E+01  0.173349294182955E+00  0.321447992292878E-01  0.557693308927305E+01  0.103415128001993E+01
     0.361999999999996E+01  0.172992218559156E+00  0.323539521567069E-01  0.558524323683859E+01  0.104458277934885E+01
     0.362999999999996E+01  0.172632766985358E+00  0.325629331490186E-01  0.559362436881081E+01  0.105509990694731E+01
     0.363999999999996E+01  0.172270808918104E+00  0.327718073998656E-01  0.560207992739300E+01  0.106570744963794E+01
     0.364999999999996E+01  0.171906216125506E+00  0.329806485331402E-01  0.561061318386628E+01  0.107641053152727E+01
     0.365999999999996E+01  0.171538863232118E+00  0.331895384187092E-01  0.561922721709959E+01  0.108721460601625E+01
     0.366999999999996E+01  0.171168628239670E+00  0.333985669467847E-01  0.562792489293708E+01  0.109812544647520E+01
     0.367999999999996E+01  0.170795393019969E+00  0.336078317643249E-01  0.563670884455736E+01  0.110914913571596E+01
     0.368999999999996E+01  0.170419043776780E+00  0.338174379772015E-01  0.564558145387873E+01  0.112029205440124E+01
     0.369999999999996E+01  0.170039471473990E+00  0.340274978221553E-01  0.565454483406432E+01  0.113156086853537E+01
     0.370999999999996E+01  0.169656572227940E+00  0.342381303127704E-01  0.566360081316140E+01  0.114296251618243E+01
     0.371999999999996E+01  0.169270247662301E+00  0.344494608638295E-01  0.567275091888930E+01  0.115450419355683E+01
     0.372999999999996E+01  0.168880405224477E+00  0.346616208984738E-01  0.568199636457150E+01  0.116619334062765E+01
     0.373999999999996E+01  0.168486958463022E+00  0.348747474425757E-01  0.569133803618919E+01  0.117803762637204E+01
     0.374999999999996E+01  0.168089827266082E+00  0.350889827106586E-01  0.570077648051789E+01  0.119004493380537E+01
     0.375999999999996E+01  0.167688938061390E+00  0.353044736875497E-01  0.571031189429255E+01  0.120222334490513E+01
     0.376999999999996E+01  0.167284223978759E+00  0.355213717097628E-01  0.571994411433391E+01  0.121458112553473E+01
     0.377999999999996E+01  0.166875624976466E+00  0.357398320503590E-01  0.572967260855789E+01  0.122712671046045E+01
