#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.247999999999999E+01  0.209360022504034E+00  0.141207876587673E-01  0.475483064227777E+01  0.320700929671091E+00
     0.248999999999999E+01  0.209096833395683E+00  0.142029189452700E-01  0.476050907611887E+01  0.323357955490369E+00
     0.249999999999999E+01  0.208832254061663E+00  0.142861088797630E-01  0.476622705929213E+01  0.326055182522784E+00
     0.250999999999999E+01  0.208566282978411E+00  0.143703670014726E-01  0.477198474783437E+01  0.328793183502762E+00
     0.251999999999999E+01  0.208298918733512E+00  0.144557032671470E-01  0.477778229332206E+01  0.331572547410353E+00
     0.252999999999999E+01  0.208030160043760E+00  0.145421280498199E-01  0.478361984230851E+01  0.334393879588790E+00
     0.253999999999999E+01  0.207760005773492E+00  0.146296521373425E-01  0.478949753574377E+01  0.337257801855193E+00
     0.254999999999999E+01  0.207488454953214E+00  0.147182867306527E-01  0.479541550837719E+01  0.340164952603408E+00
     0.255999999999999E+01  0.207215506798544E+00  0.148080434417514E-01  0.480137388814113E+01  0.343115986897678E+00
     0.256999999999999E+01  0.206941160729549E+00  0.148989342913470E-01  0.480737279551448E+01  0.346111576555741E+00
     0.257999999999999E+01  0.206665416390426E+00  0.149909717061316E-01  0.481341234286622E+01  0.349152410220071E+00
     0.258999999999999E+01  0.206388273669647E+00  0.150841685156459E-01  0.481949263377648E+01  0.352239193415426E+00
     0.259999999999999E+01  0.206109732720501E+00  0.151785379486871E-01  0.482561376233594E+01  0.355372648591268E+00
     0.260999999999999E+01  0.205829793982135E+00  0.152740936292102E-01  0.483177581242141E+01  0.358553515147000E+00
     0.261999999999999E+01  0.205548458201057E+00  0.153708495716713E-01  0.483797885694779E+01  0.361782549438205E+00
     0.262999999999999E+01  0.205265726453170E+00  0.154688201757557E-01  0.484422295709484E+01  0.365060524761610E+00
     0.263999999999999E+01  0.204981600166319E+00  0.155680202204300E-01  0.485050816150894E+01  0.368388231316674E+00
     0.264999999999999E+01  0.204696081143372E+00  0.156684648572549E-01  0.485683450547909E+01  0.371766476141287E+00
     0.265999999999999E+01  0.204409171585863E+00  0.157701696028898E-01  0.486320201008632E+01  0.375196083019006E+00
     0.266999999999999E+01  0.204120874118197E+00  0.158731503307162E-01  0.486961068132676E+01  0.378677892355107E+00
     0.267999999999999E+01  0.203831191812408E+00  0.159774232615041E-01  0.487606050920787E+01  0.382212761018534E+00
     0.268999999999999E+01  0.203540128213500E+00  0.160830049530384E-01  0.488255146681778E+01  0.385801562146636E+00
     0.269999999999999E+01  0.203247687365331E+00  0.161899122886213E-01  0.488908350936832E+01  0.389445184909490E+00
     0.270999999999998E+01  0.202953873837080E+00  0.162981624643582E-01  0.489565657321103E+01  0.393144534230215E+00
     0.271999999999998E+01  0.202658692750220E+00  0.164077729751339E-01  0.490227057482813E+01  0.396900530457862E+00
     0.272999999999998E+01  0.202362149806044E+00  0.165187615991777E-01  0.490892540979775E+01  0.400714108988838E+00
     0.273999999999998E+01  0.202064251313661E+00  0.166311463811142E-01  0.491562095173548E+01  0.404586219833026E+00
     0.274999999999998E+01  0.201765004218473E+00  0.167449456133910E-01  0.492235705121275E+01  0.408517827120304E+00
     0.275999999999998E+01  0.201464416131053E+00  0.168601778159681E-01  0.492913353465426E+01  0.412509908543161E+00
     0.276999999999998E+01  0.201162495356407E+00  0.169768617141533E-01  0.493595020321585E+01  0.416563454730845E+00
     0.277999999999998E+01  0.200859250923526E+00  0.170950162144610E-01  0.494280683164570E+01  0.420679468550359E+00
     0.278999999999998E+01  0.200554692615198E+00  0.172146603783676E-01  0.494970316713067E+01  0.424858964329353E+00
     0.279999999999998E+01  0.200248830997959E+00  0.173358133938355E-01  0.495663892813202E+01  0.429102966996063E+00
     0.280999999999998E+01  0.199941677452120E+00  0.174584945444731E-01  0.496361380321306E+01  0.433412511130995E+00
     0.281999999999998E+01  0.199633244201724E+00  0.175827231761945E-01  0.497062744986409E+01  0.437788639925330E+00
     0.282999999999998E+01  0.199323544344375E+00  0.177085186612439E-01  0.497767949332796E+01  0.442232404040515E+00
     0.283999999999998E+01  0.199012591880732E+00  0.178359003594442E-01  0.498476952543273E+01  0.446744860363883E+00
     0.284999999999998E+01  0.198700401743564E+00  0.179648875765343E-01  0.499189710343687E+01  0.451327070654880E+00
     0.285999999999998E+01  0.198386989826169E+00  0.180954995194538E-01  0.499906174889381E+01  0.455980100076581E+00
     0.286999999999998E+01  0.198072373009978E+00  0.182277552484423E-01  0.500626294654341E+01  0.460705015607309E+00
     0.287999999999998E+01  0.197756569191154E+00  0.183616736258182E-01  0.501350014323801E+01  0.465502884327176E+00
     0.288999999999998E+01  0.197439597305901E+00  0.184972732613108E-01  0.502077274691305E+01  0.470374771574848E+00
     0.289999999999998E+01  0.197121477354297E+00  0.186345724538233E-01  0.502808012561135E+01  0.475321738969763E+00
     0.290999999999998E+01  0.196802230422339E+00  0.187735891295136E-01  0.503542160657227E+01  0.480344842295714E+00
     0.291999999999998E+01  0.196481878701887E+00  0.189143407760918E-01  0.504279647539784E+01  0.485445129242004E+00
     0.292999999999998E+01  0.196160445508246E+00  0.190568443732431E-01  0.505020397530773E+01  0.490623636998864E+00
     0.293999999999998E+01  0.195837955294957E+00  0.192011163191040E-01  0.505764330649803E+01  0.495881389704782E+00
     0.294999999999998E+01  0.195514433665486E+00  0.193471723527368E-01  0.506511362561784E+01  0.501219395743892E+00
     0.295999999999998E+01  0.195189907381368E+00  0.194950274725684E-01  0.507261404538003E+01  0.506638644892660E+00
     0.296999999999998E+01  0.194864404366417E+00  0.196446958507855E-01  0.508014363432239E+01  0.512140105316056E+00
     0.297999999999998E+01  0.194537953706498E+00  0.197961907437088E-01  0.508770141673837E+01  0.517724720414936E+00
     0.298999999999998E+01  0.194210585644442E+00  0.199495243981989E-01  0.509528637279457E+01  0.523393405527196E+00
     0.299999999999998E+01  0.193882331569533E+00  0.201047079541848E-01  0.510289743885682E+01  0.529147044487551E+00
     0.300999999999998E+01  0.193553224001097E+00  0.202617513434500E-01  0.511053350804379E+01  0.534986486051845E+00
     0.301999999999998E+01  0.193223296565607E+00  0.204206631848544E-01  0.511819343103092E+01  0.540912540194289E+00
     0.302999999999998E+01  0.192892583966743E+00  0.205814506762219E-01  0.512587601712629E+01  0.546925974287858E+00
     0.303999999999998E+01  0.192561121947835E+00  0.207441194831823E-01  0.513358003564119E+01  0.553027509180534E+00
     0.304999999999998E+01  0.192228947246052E+00  0.209086736253145E-01  0.514130421757892E+01  0.559217815182715E+00
     0.305999999999998E+01  0.191896097537797E+00  0.210751153600063E-01  0.514904725766416E+01  0.565497507983570E+00
     0.306999999999998E+01  0.191562611374613E+00  0.212434450645153E-01  0.515680781673745E+01  0.571867144517550E+00
     0.307999999999998E+01  0.191228528109063E+00  0.214136611167948E-01  0.516458452453616E+01  0.578327218804854E+00
     0.308999999999998E+01  0.190893887809971E+00  0.215857597757270E-01  0.517237598288483E+01  0.584878157793273E+00
     0.309999999999998E+01  0.190558731166408E+00  0.217597350614898E-01  0.518018076931628E+01  0.591520317232345E+00
     0.310999999999998E+01  0.190223099379922E+00  0.219355786368762E-01  0.518799744114248E+01  0.598253977613957E+00
     0.311999999999998E+01  0.189887034044482E+00  0.221132796904714E-01  0.519582453999321E+01  0.605079340217456E+00
     0.312999999999998E+01  0.189550577013653E+00  0.222928248226915E-01  0.520366059683854E+01  0.611996523301055E+00
     0.313999999999998E+01  0.189213770254619E+00  0.224741979357786E-01  0.521150413750710E+01  0.619005558484739E+00
     0.314999999999998E+01  0.188876655688724E+00  0.226573801289423E-01  0.521935368870981E+01  0.626106387373710E+00
     0.315999999999998E+01  0.188539275018259E+00  0.228423495999329E-01  0.522720778457452E+01  0.633298858474867E+00
     0.316999999999998E+01  0.188201669539392E+00  0.230290815544183E-01  0.523506497369193E+01  0.640582724461944E+00
     0.317999999999997E+01  0.187863879941177E+00  0.232175481246207E-01  0.524292382666914E+01  0.647957639848204E+00
     0.318999999999997E+01  0.187525946090776E+00  0.234077182987513E-01  0.525078294417997E+01  0.655423159127837E+00
     0.319999999999997E+01  0.187187906805131E+00  0.235995578628427E-01  0.525864096549605E+01  0.662978735449682E+00
     0.320999999999997E+01  0.186849799609488E+00  0.237930293566396E-01  0.526649657747593E+01  0.670623719888452E+00
     0.321999999999997E+01  0.186511660483423E+00  0.239880920452494E-01  0.527434852397931E+01  0.678357361378948E+00
     0.322999999999997E+01  0.186173523595059E+00  0.241847019082763E-01  0.528219561567044E+01  0.686178807380020E+00
     0.323999999999997E+01  0.185835421024568E+00  0.243828116481738E-01  0.529003674016095E+01  0.694087105332907E+00
     0.324999999999997E+01  0.185497382478073E+00  0.245823707195252E-01  0.529787087243772E+01  0.702081204977824E+00
     0.325999999999997E+01  0.185159434993448E+00  0.247833253809283E-01  0.530569708551006E+01  0.710159961589277E+00
     0.326999999999997E+01  0.184821602639620E+00  0.249856187710846E-01  0.531351456120284E+01  0.718322140186666E+00
     0.327999999999997E+01  0.184483906211316E+00  0.251891910105950E-01  0.532132260101226E+01  0.726566420771462E+00
     0.328999999999997E+01  0.184146362921339E+00  0.253939793308362E-01  0.532912063693307E+01  0.734891404635663E+00
     0.329999999999997E+01  0.183808986092761E+00  0.255999182311230E-01  0.533690824215675E+01  0.743295621778092E+00
     0.330999999999997E+01  0.183471784853603E+00  0.258069396651657E-01  0.534468514153323E+01  0.751777539456074E+00
     0.331999999999997E+01  0.183134763836756E+00  0.260149732575971E-01  0.535245122168205E+01  0.760335571889409E+00
     0.332999999999997E+01  0.182797922888159E+00  0.262239465510758E-01  0.536020654063145E+01  0.768968091121298E+00
     0.333999999999997E+01  0.182461256786304E+00  0.264337852841723E-01  0.536795133686173E+01  0.777673439028614E+00
     0.334999999999997E+01  0.182124754976381E+00  0.266444136999092E-01  0.537568603762356E+01  0.786449940458904E+00
     0.335999999999997E+01  0.181788401322366E+00  0.268557548844692E-01  0.538341126640261E+01  0.795295917457474E+00
     0.336999999999997E+01  0.181452173880479E+00  0.270677311351965E-01  0.539112784940108E+01  0.804209704531720E+00
     0.337999999999997E+01  0.181116044697420E+00  0.272802643566146E-01  0.539883682090936E+01  0.813189664884119E+00
     0.338999999999997E+01  0.180779979636721E+00  0.274932764827622E-01  0.540653942744600E+01  0.822234207529108E+00
     0.339999999999997E+01  0.180443938236499E+00  0.277066899237276E-01  0.541423713055086E+01  0.831341805193221E+00
     0.340999999999997E+01  0.180107873601701E+00  0.279204280338334E-01  0.542193160812464E+01  0.840511012882119E+00
     0.341999999999997E+01  0.179771732333702E+00  0.281344155985112E-01  0.542962475422126E+01  0.849740486984155E+00
     0.342999999999997E+01  0.179435454499905E+00  0.283485793365056E-01  0.543731867721021E+01  0.859029004765827E+00
     0.343999999999997E+01  0.179098973645573E+00  0.285628484136793E-01  0.544501569624433E+01  0.868375484103593E+00
     0.344999999999997E+01  0.178762216849782E+00  0.287771549643547E-01  0.545271833598415E+01  0.877779003285978E+00
     0.345999999999997E+01  0.178425104826951E+00  0.289914346158386E-01  0.546042931954900E+01  0.887238820712187E+00
     0.346999999999997E+01  0.178087552074853E+00  0.292056270115426E-01  0.546815155968652E+01  0.896754394308620E+00
     0.347999999999997E+01  0.177749467069544E+00  0.294196763279372E-01  0.547588814817219E+01  0.906325400481698E+00
     0.348999999999997E+01  0.177410752507087E+00  0.296335317804721E-01  0.548364234347211E+01  0.915951752425669E+00
     0.349999999999997E+01  0.177071305591304E+00  0.298471481135652E-01  0.549141755672535E+01  0.925633617607794E+00
     0.350999999999997E+01  0.176731018366262E+00  0.300604860698065E-01  0.549921733612263E+01  0.935371434259275E+00
     0.351999999999997E+01  0.176389778091603E+00  0.302735128336532E-01  0.550704534977852E+01  0.945165926709484E+00
     0.352999999999997E+01  0.176047467658216E+00  0.304862024450948E-01  0.551490536721458E+01  0.955018119413415E+00
     0.353999999999997E+01  0.175703966041236E+00  0.306985361790549E-01  0.552280123958768E+01  0.964929349536831E+00
     0.354999999999997E+01  0.175359148786832E+00  0.309105028866556E-01  0.553073687881403E+01  0.974901277980831E+00
     0.355999999999997E+01  0.175012888528779E+00  0.311220992949000E-01  0.553871623575138E+01  0.984935898746588E+00
     0.356999999999997E+01  0.174665055530408E+00  0.313333302618194E-01  0.554674327761375E+01  0.995035546562098E+00
     0.357999999999996E+01  0.174315518247182E+00  0.315442089846759E-01  0.555482196479899E+01  0.100520290271472E+01
     0.358999999999996E+01  0.173964143904939E+00  0.317547571593965E-01  0.556295622731378E+01  0.101544099905570E+01
     0.359999999999996E+01  0.173610799088552E+00  0.319650050900343E-01  0.557114994098324E+01  0.102575322016715E+01
     0.360999999999996E+01  0.173255350335802E+00  0.321749917476824E-01  0.557940690362730E+01  0.103614330370307E+01
     0.361999999999996E+01  0.172897664731133E+00  0.323847647789094E-01  0.558773081138361E+01  0.104661533894008E+01
     0.362999999999996E+01  0.172537610494127E+00  0.325943804644164E-01  0.559612523534585E+01  0.105717376359280E+01
     0.363999999999996E+01  0.172175057557625E+00  0.328039036292267E-01  0.560459359867708E+01  0.106782335896970E+01
     0.364999999999996E+01  0.171809878130703E+00  0.330134075062984E-01  0.561313915434405E+01  0.107856924356205E+01
     0.365999999999996E+01  0.171441947242052E+00  0.332229735559864E-01  0.562176496360096E+01  0.108941686517355E+01
     0.366999999999996E+01  0.171071143259596E+00  0.334326912442649E-01  0.563047387533734E+01  0.110037199171225E+01
     0.367999999999996E+01  0.170697348382718E+00  0.336426577830431E-01  0.563926850638260E+01  0.111144070077500E+01
     0.368999999999996E+01  0.170320449103872E+00  0.338529778362624E-01  0.564815122284315E+01  0.112262936816329E+01
     0.369999999999996E+01  0.169940336636909E+00  0.340637631957504E-01  0.565712412252620E+01  0.113394465547296E+01
     0.370999999999996E+01  0.169556907309938E+00  0.342751324310151E-01  0.566618901848605E+01  0.114539349690291E+01
     0.371999999999996E+01  0.169170062921144E+00  0.344872105173012E-01  0.567534742370753E+01  0.115698308542605E+01
     0.372999999999996E+01  0.168779711056469E+00  0.347001284462903E-01  0.568460053692390E+01  0.116872085846334E+01
     0.373999999999996E+01  0.168385765368654E+00  0.349140228238236E-01  0.569394922954737E+01  0.118061448319501E+01
     0.374999999999996E+01  0.167988145817603E+00  0.351290354589446E-01  0.570339403367523E+01  0.119267184163608E+01
     0.375999999999996E+01  0.167586778872572E+00  0.353453129484268E-01  0.571293513111793E+01  0.120490101559242E+01
     0.376999999999996E+01  0.167181597677092E+00  0.355630062607620E-01  0.572257234338397E+01  0.121731027160362E+01
     0.377999999999996E+01  0.166772542177978E+00  0.357822703233383E-01  0.573230512254356E+01  0.122990804596487E+01
