#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.247999999999999E+01  -.329303258613343E-01  0.128800065961126E-01  -.263379199665342E+02  0.103015252362007E+02
     0.248999999999999E+01  -.332794766667186E-01  0.130092107745298E-01  -.260655056742736E+02  0.101892124283444E+02
     0.249999999999999E+01  -.336312904954326E-01  0.131407791022269E-01  -.257959356122349E+02  0.100792650719628E+02
     0.250999999999999E+01  -.339857808770669E-01  0.132747882252309E-01  -.255291617069421E+02  0.997164715600252E+01
     0.251999999999999E+01  -.343429602983556E-01  0.134113178190197E-01  -.252651368190703E+02  0.986632418049858E+01
     0.252999999999999E+01  -.347028400726077E-01  0.135504507126843E-01  -.250038147381686E+02  0.976326313724624E+01
     0.253999999999999E+01  -.350654301969839E-01  0.136922730167065E-01  -.247451501788744E+02  0.966243249220698E+01
     0.254999999999999E+01  -.354307391965667E-01  0.138368742541572E-01  -.244890987787144E+02  0.956380216960138E+01
     0.255999999999999E+01  -.357987739540278E-01  0.139843474950507E-01  -.242356170976238E+02  0.946734353766969E+01
     0.256999999999999E+01  -.361695395237334E-01  0.141347894935179E-01  -.239846626192608E+02  0.937302939601555E+01
     0.257999999999999E+01  -.365430389289103E-01  0.142883008273692E-01  -.237361937542655E+02  0.928083396450525E+01
     0.258999999999999E+01  -.369192729404655E-01  0.144449860395141E-01  -.234901698455883E+02  0.919073287365391E+01
     0.259999999999999E+01  -.372982398359369E-01  0.146049537805864E-01  -.232465511760290E+02  0.910270315643198E+01
     0.260999999999999E+01  -.376799351369348E-01  0.147683169519834E-01  -.230052989781474E+02  0.901672324142060E+01
     0.261999999999999E+01  -.380643513233252E-01  0.149351928483675E-01  -.227663754467125E+02  0.893277294723348E+01
     0.262999999999999E+01  -.384514775223055E-01  0.151057032984964E-01  -.225297437538717E+02  0.885083347810801E+01
     0.263999999999999E+01  -.388412991704035E-01  0.152799748030354E-01  -.222953680672329E+02  0.877088742055535E+01
     0.264999999999999E+01  -.392337976463055E-01  0.154581386677679E-01  -.220632135710741E+02  0.869291874095085E+01
     0.265999999999999E+01  -.396289498723470E-01  0.156403311303428E-01  -.218332464908966E+02  0.861691278391158E+01
     0.266999999999999E+01  -.400267278823569E-01  0.158266934783868E-01  -.216054341215675E+02  0.854285627130293E+01
     0.267999999999999E+01  -.404270983535009E-01  0.160173721564593E-01  -.213797448592950E+02  0.847073730167477E+01
     0.268999999999999E+01  -.408300220996363E-01  0.162125188589215E-01  -.211561482377185E+02  0.840054534991803E+01
     0.269999999999999E+01  -.412354535237112E-01  0.164122906053508E-01  -.209346149683802E+02  0.833227126687512E+01
     0.270999999999998E+01  -.416433400266569E-01  0.166168497946164E-01  -.207151169858803E+02  0.826590727861731E+01
     0.271999999999998E+01  -.420536213702396E-01  0.168263642331765E-01  -.204976274980284E+02  0.820144698505982E+01
     0.272999999999998E+01  -.424662289914584E-01  0.170410071325216E-01  -.202821210412896E+02  0.813888535751086E+01
     0.273999999999998E+01  -.428810852660702E-01  0.172609570699952E-01  -.200685735418767E+02  0.807821873474055E+01
     0.274999999999998E+01  -.432981027191561E-01  0.174863979064518E-01  -.198569623827881E+02  0.801944481704172E+01
     0.275999999999998E+01  -.437171831807979E-01  0.177175186533694E-01  -.196472664771403E+02  0.796256265772747E+01
     0.276999999999998E+01  -.441382168853963E-01  0.179545132811177E-01  -.194394663481023E+02  0.790757265140731E+01
     0.277999999999998E+01  -.445610815136415E-01  0.181975804590843E-01  -.192335442157456E+02  0.785447651830983E+01
     0.278999999999998E+01  -.449856411768439E-01  0.184469232173100E-01  -.190294840910853E+02  0.780327728381841E+01
     0.279999999999998E+01  -.454117453441578E-01  0.187027485181454E-01  -.188272718775708E+02  0.775397925229178E+01
     0.280999999999998E+01  -.458392277143371E-01  0.189652667252811E-01  -.186268954802198E+02  0.770658797412094E+01
     0.281999999999998E+01  -.462679050349790E-01  0.192346909562847E-01  -.184283449225326E+02  0.766111020485486E+01
     0.282999999999998E+01  -.466975758737982E-01  0.195112363035701E-01  -.182316124712486E+02  0.761755385510796E+01
     0.283999999999998E+01  -.471280193484642E-01  0.197951189075417E-01  -.180366927688856E+02  0.757592792981494E+01
     0.284999999999998E+01  -.475589938238354E-01  0.200865548645359E-01  -.178435829738814E+02  0.753624245526273E+01
     0.285999999999998E+01  -.479902355881225E-01  0.203857589512150E-01  -.176522829079975E+02  0.749850839219789E+01
     0.286999999999998E+01  -.484214575227633E-01  0.206929431462831E-01  -.174627952104385E+02  0.746273753314661E+01
     0.287999999999998E+01  -.488523477844132E-01  0.210083149299261E-01  -.172751254979123E+02  0.742894238196536E+01
     0.288999999999998E+01  -.492825685216636E-01  0.213320753413012E-01  -.170892825295782E+02  0.739713601350743E+01
     0.289999999999998E+01  -.497117546537984E-01  0.216644167748721E-01  -.169052783755033E+02  0.736733191118918E+01
     0.290999999999998E+01  -.501395127441580E-01  0.220055204975427E-01  -.167231285868636E+02  0.733954378015264E+01
     0.291999999999998E+01  -.505654200063375E-01  0.223555538705599E-01  -.165428523657095E+02  0.731378533369221E+01
     0.292999999999998E+01  -.509890234875945E-01  0.227146672632448E-01  -.163644727316165E+02  0.729007005061684E+01
     0.293999999999998E+01  -.514098394802283E-01  0.230829906499475E-01  -.161880166820098E+02  0.726841090129712E+01
     0.294999999999998E+01  -.518273532182181E-01  0.234606298874713E-01  -.160135153423528E+02  0.724882004030690E+01
     0.295999999999998E+01  -.522410189227744E-01  0.238476626777421E-01  -.158410041017604E+02  0.723130846383286E+01
     0.296999999999998E+01  -.526502602663947E-01  0.242441342299538E-01  -.156705227289250E+02  0.721588563040954E+01
     0.297999999999998E+01  -.530544713301082E-01  0.246500526479439E-01  -.155021154625527E+02  0.720255904405877E+01
     0.298999999999998E+01  -.534530181322626E-01  0.250653840822412E-01  -.153358310698339E+02  0.719133379961093E+01
     0.299999999999998E+01  -.538452408090107E-01  0.254900477021243E-01  -.151717228658174E+02  0.718221209084796E+01
     0.300999999999998E+01  -.542304565256948E-01  0.259239105609599E-01  -.150098486859979E+02  0.717519268319242E+01
     0.301999999999998E+01  -.546079631941920E-01  0.263667824478346E-01  -.148502708039528E+02  0.717027035391972E+01
     0.302999999999998E+01  -.549770440627568E-01  0.268184108394815E-01  -.146930557856053E+02  0.716743530437867E+01
     0.303999999999998E+01  -.553369732316948E-01  0.272784760880566E-01  -.145382742716229E+02  0.716667255036869E+01
     0.304999999999998E+01  -.556870221293524E-01  0.277465870013742E-01  -.143860006797110E+02  0.716796129867092E+01
     0.305999999999998E+01  -.560264669579869E-01  0.282222769914851E-01  -.142363128191750E+02  0.717127431971525E+01
     0.306999999999998E+01  -.563545970880135E-01  0.287050009834099E-01  -.140892914111496E+02  0.717657732839366E+01
     0.307999999999998E+01  -.566707243419076E-01  0.291941332866010E-01  -.139450195094122E+02  0.718382838704911E+01
     0.308999999999998E+01  -.569741930665131E-01  0.296889666354064E-01  -.138035818187206E+02  0.719297734654479E+01
     0.309999999999998E+01  -.572643908457573E-01  0.301887125994646E-01  -.136650639101869E+02  0.720396534294947E+01
     0.310999999999998E+01  -.575407596569133E-01  0.306925035488662E-01  -.135295513362670E+02  0.721672436858510E+01
     0.311999999999998E+01  -.578028072249550E-01  0.311993963306360E-01  -.133971286514930E+02  0.723117693685291E+01
     0.312999999999998E+01  -.580501182844857E-01  0.317083777719320E-01  -.132678783489708E+02  0.724723586021772E+01
     0.313999999999998E+01  -.582823654207385E-01  0.322183720713901E-01  -.131418797267849E+02  0.726480415985920E+01
     0.314999999999998E+01  -.584993191339700E-01  0.327282500744239E-01  -.130192077025968E+02  0.728377512370093E+01
     0.315999999999998E+01  -.587008567589296E-01  0.332368403533812E-01  -.128999315986627E+02  0.730403252673254E+01
     0.316999999999998E+01  -.588869698759551E-01  0.337429419327539E-01  -.127841139229829E+02  0.732545102377668E+01
     0.317999999999997E+01  -.590577698749131E-01  0.342453384177139E-01  -.126718091750568E+02  0.734789672017144E+01
     0.318999999999997E+01  -.592134913783060E-01  0.347428132064808E-01  -.125630627065257E+02  0.737122792043366E+01
     0.319999999999997E+01  -.593544932949743E-01  0.352341653991165E-01  -.124579096675837E+02  0.739529604900300E+01
     0.320999999999997E+01  -.594812573579022E-01  0.357182259628150E-01  -.123563740693454E+02  0.741994673102373E+01
     0.321999999999997E+01  -.595943840949986E-01  0.361938736814153E-01  -.122584679902286E+02  0.744502101504634E+01
     0.322999999999997E+01  -.596945862843949E-01  0.366600504081344E-01  -.121641909509326E+02  0.747035671393765E+01
     0.323999999999997E+01  -.597826800492409E-01  0.371157751571066E-01  -.120735294778614E+02  0.749578983551593E+01
     0.324999999999997E+01  -.598595738444163E-01  0.375601566108838E-01  -.119864568690829E+02  0.752115607074865E+01
     0.325999999999997E+01  -.599262556721798E-01  0.379924036851480E-01  -.119029331704426E+02  0.754629230503943E+01
     0.326999999999997E+01  -.599837789300686E-01  0.384118338742620E-01  -.118229053626142E+02  0.757103811731023E+01
     0.327999999999997E+01  -.600332473383183E-01  0.388178791961608E-01  -.117463077530526E+02  0.759523723228419E+01
     0.328999999999997E+01  -.600757994134575E-01  0.392100896559273E-01  -.116730625603930E+02  0.761873889354732E+01
     0.329999999999997E+01  -.601125929495332E-01  0.395881342473901E-01  -.116030806731540E+02  0.764139912842810E+01
     0.330999999999997E+01  -.601447899404310E-01  0.399517996049674E-01  -.115362625599152E+02  0.766308188025098E+01
     0.331999999999997E+01  -.601735423294993E-01  0.403009864984733E-01  -.114724993046470E+02  0.768365998877980E+01
     0.332999999999997E+01  -.601999789107259E-01  0.406357044278500E-01  -.114116737386606E+02  0.770301600535359E+01
     0.333999999999997E+01  -.602251936343094E-01  0.409560646205598E-01  -.113536616397346E+02  0.772104283500446E+01
     0.334999999999997E+01  -.602502354939527E-01  0.412622717610635E-01  -.112983329692711E+02  0.773764420342953E+01
     0.335999999999997E+01  -.602761000984209E-01  0.415546147902273E-01  -.112455531197160E+02  0.775273495182675E+01
     0.336999999999997E+01  -.603037229601135E-01  0.418334571046972E-01  -.111951841467310E+02  0.776624116708724E+01
     0.337999999999997E+01  -.603339744716203E-01  0.420992264650223E-01  -.111470859635407E+02  0.777810015855846E+01
     0.338999999999997E+01  -.603676564897360E-01  0.423524048898707E-01  -.111011174782484E+02  0.778826029545697E+01
     0.339999999999997E+01  -.604055004061064E-01  0.425935187754322E-01  -.110571376585253E+02  0.779668072103788E+01
     0.340999999999997E+01  -.604481665547958E-01  0.428231294371500E-01  -.110150065117294E+02  0.780333096083648E+01
     0.341999999999997E+01  -.604962447889854E-01  0.430418242281442E-01  -.109745859720384E+02  0.780819044277503E+01
     0.342999999999997E+01  -.605502560506066E-01  0.432502083472692E-01  -.109357406894685E+02  0.781124794676216E+01
     0.343999999999997E+01  -.606106547564718E-01  0.434488974114819E-01  -.108983387185988E+02  0.781250100073237E+01
     0.344999999999997E+01  -.606778318307801E-01  0.436385108331758E-01  -.108622521073824E+02  0.781195523898464E+01
     0.345999999999997E+01  -.607521182251465E-01  0.438196660141116E-01  -.108273573885610E+02  0.780962373729685E+01
     0.346999999999997E+01  -.608337887819228E-01  0.439929733437239E-01  -.107935359779164E+02  0.780552633772673E+01
     0.347999999999997E+01  -.609230663132307E-01  0.441590319708345E-01  -.107606744849085E+02  0.779968897434867E+01
     0.348999999999997E+01  -.610201257856895E-01  0.443184263038457E-01  -.107286649421898E+02  0.779214300948889E+01
     0.349999999999997E+01  -.611250985183129E-01  0.444717231847929E-01  -.106974049610965E+02  0.778292458838303E+01
     0.350999999999997E+01  -.612380763178777E-01  0.446194696766497E-01  -.106667978205383E+02  0.777207401862027E+01
     0.351999999999997E+01  -.613591154916648E-01  0.447621914003833E-01  -.106367524967928E+02  0.775963517930144E+01
     0.352999999999997E+01  -.614882406915644E-01  0.449003913578371E-01  -.106071836415970E+02  0.774565496354314E+01
     0.353999999999997E+01  -.616254485559971E-01  0.450345491780187E-01  -.105780115156681E+02  0.773018275680599E+01
     0.354999999999997E+01  -.617707111267862E-01  0.451651207273072E-01  -.105491618844059E+02  0.771326995253729E+01
     0.355999999999997E+01  -.619239790271822E-01  0.452925380279829E-01  -.105205658820780E+02  0.769496950576690E+01
     0.356999999999997E+01  -.620851843946573E-01  0.454172094340065E-01  -.104921598502844E+02  0.767533552459657E+01
     0.357999999999996E+01  -.622542435681359E-01  0.455395200178196E-01  -.104638851559686E+02  0.765442289894431E+01
     0.358999999999996E+01  -.624310595340247E-01  0.456598321268656E-01  -.104356879937037E+02  0.763228696545142E+01
     0.359999999999996E+01  -.626155241390378E-01  0.457784860734134E-01  -.104075191764530E+02  0.760898320710533E+01
     0.360999999999996E+01  -.628075200804152E-01  0.458958009259306E-01  -.103793339184886E+02  0.758456698587684E+01
     0.361999999999996E+01  -.630069226860148E-01  0.460120753746592E-01  -.103510916136647E+02  0.755909330648292E+01
     0.362999999999996E+01  -.632136014978353E-01  0.461275886481042E-01  -.103227556117860E+02  0.753261660928590E+01
     0.363999999999996E+01  -.634274216731554E-01  0.462426014608114E-01  -.102942929953999E+02  0.750519059028021E+01
     0.364999999999996E+01  -.636482452176041E-01  0.463573569760920E-01  -.102656743589608E+02  0.747686804611288E+01
     0.365999999999996E+01  -.638759320643156E-01  0.464720817702311E-01  -.102368735919842E+02  0.744770074210747E+01
     0.366999999999996E+01  -.641103410129444E-01  0.465869867872184E-01  -.102078676675086E+02  0.741773930130681E+01
     0.367999999999996E+01  -.643513305417784E-01  0.467022682752440E-01  -.101786364369152E+02  0.738703311261555E+01
     0.368999999999996E+01  -.645987595055326E-01  0.468181086980953E-01  -.101491624319177E+02  0.735563025620410E+01
     0.369999999999996E+01  -.648524877306675E-01  0.469346776162863E-01  -.101194306743204E+02  0.732357744443147E+01
     0.370999999999996E+01  -.651123765192929E-01  0.470521325341853E-01  -.100894284939508E+02  0.729091997664829E+01
     0.371999999999996E+01  -.653782890717896E-01  0.471706197106382E-01  -.100591453550207E+02  0.725770170636747E+01
     0.372999999999996E+01  -.656500908373807E-01  0.472902749315588E-01  -.100285726910403E+02  0.722396501941139E+01
     0.373999999999996E+01  -.659276498009356E-01  0.474112242437038E-01  -.999770374831912E+01  0.718975082177053E+01
     0.374999999999996E+01  -.662108367135410E-01  0.475335846493777E-01  -.996653343801199E+01  0.715509853600309E+01
     0.375999999999996E+01  -.664995252735561E-01  0.476574647621881E-01  -.993505819662141E+01  0.712004610511189E+01
     0.376999999999996E+01  -.667935922643765E-01  0.477829654242828E-01  -.990327585480878E+01  0.708463000289687E+01
     0.377999999999996E+01  -.670929176546256E-01  0.479101802858087E-01  -.987118551431452E+01  0.704888524985568E+01
