#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.247999999999999E+01  -.329035648129747E-01  0.128755864763178E-01  -.263560540579310E+02  0.103134616302603E+02
     0.248999999999999E+01  -.332524902964080E-01  0.130048458966310E-01  -.260833687350533E+02  0.102010462326491E+02
     0.249999999999999E+01  -.336040741066745E-01  0.131364738665515E-01  -.258135312240928E+02  0.100910019794699E+02
     0.250999999999999E+01  -.339583294559169E-01  0.132705472439356E-01  -.255464934330109E+02  0.998329286073263E+01
     0.251999999999999E+01  -.343152684862531E-01  0.134071459229425E-01  -.252822082099330E+02  0.987788438433974E+01
     0.252999999999999E+01  -.346749021368786E-01  0.135463529578632E-01  -.250206293382643E+02  0.977474355676745E+01
     0.253999999999999E+01  -.350372399987875E-01  0.136882546904453E-01  -.247617115333523E+02  0.967383886549261E+01
     0.254999999999999E+01  -.354022901560791E-01  0.138329408804931E-01  -.245054104407742E+02  0.957514026310072E+01
     0.255999999999999E+01  -.357700590126659E-01  0.139805048394597E-01  -.242516826363732E+02  0.947861915304085E+01
     0.256999999999999E+01  -.361405511031427E-01  0.141310435666613E-01  -.240004856281569E+02  0.938424837697127E+01
     0.257999999999999E+01  -.365137688864909E-01  0.142846578876551E-01  -.237517778601769E+02  0.929200220363265E+01
     0.258999999999999E+01  -.368897125211558E-01  0.144414525942112E-01  -.235055187185399E+02  0.920185631919643E+01
     0.259999999999999E+01  -.372683796199795E-01  0.146015365851863E-01  -.232616685396858E+02  0.911378781900702E+01
     0.260999999999999E+01  -.376497649833230E-01  0.147650230074593E-01  -.230201886211026E+02  0.902777520064702E+01
     0.261999999999999E+01  -.380338603086303E-01  0.149320293959255E-01  -.227810412346457E+02  0.894379835823113E+01
     0.262999999999999E+01  -.384206538745639E-01  0.151026778113541E-01  -.225441896426509E+02  0.886183857782893E+01
     0.263999999999999E+01  -.388101301977397E-01  0.152770949746954E-01  -.223095981170363E+02  0.878187853389627E+01
     0.264999999999999E+01  -.392022696599688E-01  0.154554123961756E-01  -.220772319616122E+02  0.870390228658557E+01
     0.265999999999999E+01  -.395970481038332E-01  0.156377664972321E-01  -.218470575378213E+02  0.862789527977393E+01
     0.266999999999999E+01  -.399944363943001E-01  0.158242987230221E-01  -.216190422941569E+02  0.855384433963776E+01
     0.267999999999999E+01  -.403943999440310E-01  0.160151556428712E-01  -.213931547995087E+02  0.848173767356074E+01
     0.268999999999999E+01  -.407968981999314E-01  0.162104890356167E-01  -.211693647807204E+02  0.841156486915018E+01
     0.269999999999999E+01  -.412018840885160E-01  0.164104559563414E-01  -.209476431646233E+02  0.834331689307434E+01
     0.270999999999998E+01  -.416093034175651E-01  0.166152187804677E-01  -.207279621248650E+02  0.827698608942572E+01
     0.271999999999998E+01  -.420190942316654E-01  0.168249452206139E-01  -.205102951338211E+02  0.821256617723832E+01
     0.272999999999998E+01  -.424311861192410E-01  0.170398083109582E-01  -.202946170199200E+02  0.815005224675845E+01
     0.273999999999998E+01  -.428454994688630E-01  0.172599863531560E-01  -.200809040306929E+02  0.808944075399742E+01
     0.274999999999998E+01  -.432619446728428E-01  0.174856628170676E-01  -.198691339018716E+02  0.803072951303054E+01
     0.275999999999998E+01  -.436804212763982E-01  0.177170261886970E-01  -.196592859328593E+02  0.797391768544480E+01
     0.276999999999998E+01  -.441008170711701E-01  0.179542697568205E-01  -.194513410688694E+02  0.791900576623798E+01
     0.277999999999998E+01  -.445230071323715E-01  0.181975913287770E-01  -.192452819900342E+02  0.786599556540467E+01
     0.278999999999998E+01  -.449468527996455E-01  0.184471928648378E-01  -.190410932077304E+02  0.781489018432733E+01
     0.279999999999998E+01  -.453722006025881E-01  0.187032800194449E-01  -.188387611683482E+02  0.776569398599905E+01
     0.280999999999998E+01  -.457988811330787E-01  0.189660615764542E-01  -.186382743646619E+02  0.771841255798081E+01
     0.281999999999998E+01  -.462267078679486E-01  0.192357487643354E-01  -.184396234548941E+02  0.767305266688097E+01
     0.282999999999998E+01  -.466554759472619E-01  0.195125544361086E-01  -.182428013894657E+02  0.762962220300653E+01
     0.283999999999998E+01  -.470849609155095E-01  0.197966920976757E-01  -.180478035453112E+02  0.758813011371062E+01
     0.284999999999998E+01  -.475149174354763E-01  0.200883747671715E-01  -.178546278674894E+02  0.754858632381237E+01
     0.285999999999998E+01  -.479450779873913E-01  0.203878136470991E-01  -.176632750176394E+02  0.751100164133215E+01
     0.286999999999998E+01  -.483751515692528E-01  0.206952165903786E-01  -.174737485286295E+02  0.747538764665380E+01
     0.287999999999998E+01  -.488048224180866E-01  0.210107863411548E-01  -.172860549644685E+02  0.744175656308323E+01
     0.288999999999998E+01  -.492337487761176E-01  0.213347185313630E-01  -.171002040842774E+02  0.741012110668067E+01
     0.289999999999998E+01  -.496615617306904E-01  0.216671994148086E-01  -.169162090087495E+02  0.738049431314292E+01
     0.290999999999998E+01  -.500878641620786E-01  0.220084033220107E-01  -.167340863871325E+02  0.735288933945424E+01
     0.291999999999998E+01  -.505122298389720E-01  0.223584898214780E-01  -.165538565623287E+02  0.732731923803281E+01
     0.292999999999998E+01  -.509342027076300E-01  0.227176005766385E-01  -.163755437311698E+02  0.730379670111658E+01
     0.293999999999998E+01  -.513532964267920E-01  0.230858558924997E-01  -.161991760964074E+02  0.728233377329561E+01
     0.294999999999998E+01  -.517689942069102E-01  0.234633509525423E-01  -.160247860063092E+02  0.726294153026510E+01
     0.295999999999998E+01  -.521807490180732E-01  0.238501517544897E-01  -.158524100771539E+02  0.724562972224813E+01
     0.296999999999998E+01  -.525879842365409E-01  0.242462907636855E-01  -.156820892932178E+02  0.723040638095482E+01
     0.297999999999998E+01  -.529900948040416E-01  0.246517623149336E-01  -.155138690781981E+02  0.721727738957677E+01
     0.298999999999998E+01  -.533864489767741E-01  0.250665178079029E-01  -.153477993313650E+02  0.720624601608457E+01
     0.299999999999998E+01  -.537763907415911E-01  0.254904607575113E-01  -.151839344211445E+02  0.719731241106640E+01
     0.300999999999998E+01  -.541592429745108E-01  0.259234417788736E-01  -.150223331283490E+02  0.719047307250730E+01
     0.301999999999998E+01  -.545343114107919E-01  0.263652536060886E-01  -.148630585309167E+02  0.718572028127249E+01
     0.302999999999998E+01  -.549008894854761E-01  0.268156262647143E-01  -.147061778218925E+02  0.718304151262658E+01
     0.303999999999998E+01  -.552582640880481E-01  0.272742225384339E-01  -.145517620524943E+02  0.718241883084977E+01
     0.304999999999998E+01  -.556057222539446E-01  0.277406338900114E-01  -.143998857925615E+02  0.718382827589455E+01
     0.305999999999998E+01  -.559425587888369E-01  0.282143770138018E-01  -.142506267015241E+02  0.718723925298863E+01
     0.306999999999998E+01  -.562680847888506E-01  0.286948912102121E-01  -.141040650043133E+02  0.719261393806535E+01
     0.307999999999998E+01  -.565816369815739E-01  0.291815367797839E-01  -.139602828684121E+02  0.719990671378810E+01
     0.308999999999998E+01  -.568825877697796E-01  0.296735946341516E-01  -.138193636805323E+02  0.720906365261909E+01
     0.309999999999998E+01  -.571703558137104E-01  0.301702673112154E-01  -.136813912242020E+02  0.722002206473063E+01
     0.310999999999998E+01  -.574444169407748E-01  0.306706815609562E-01  -.135464487628136E+02  0.723271012941824E+01
     0.311999999999998E+01  -.577043151261669E-01  0.311738926353502E-01  -.134146180363483E+02  0.724704662892221E+01
     0.312999999999998E+01  -.579496732477098E-01  0.316788903705111E-01  -.132859781839033E+02  0.726294080302700E+01
     0.313999999999998E+01  -.581802032863412E-01  0.321846070920749E-01  -.131606046081871E+02  0.728029234143453E+01
     0.314999999999998E+01  -.583957156240296E-01  0.326899273075804E-01  -.130385678020448E+02  0.729899152855676E+01
     0.315999999999998E+01  -.585961270864033E-01  0.331936990750037E-01  -.129199321606531E+02  0.731891955210286E+01
     0.316999999999998E+01  -.587814673908822E-01  0.336947468585238E-01  -.128047548059798E+02  0.733994898262578E+01
     0.317999999999997E+01  -.589518836937530E-01  0.341918856057645E-01  -.126930844522239E+02  0.736194442622596E+01
     0.318999999999997E+01  -.591076429817494E-01  0.346839357104870E-01  -.125849603420005E+02  0.738476334703027E+01
     0.319999999999997E+01  -.592491321234985E-01  0.351697384663727E-01  -.124804112828567E+02  0.740825705017802E+01
     0.320999999999997E+01  -.593768554807741E-01  0.356481715760708E-01  -.123794548121747E+02  0.743227181010810E+01
     0.321999999999997E+01  -.594914300738005E-01  0.361181642590642E-01  -.122820965156758E+02  0.745665012336321E+01
     0.322999999999997E+01  -.595935783934827E-01  0.365787115045876E-01  -.121883295206137E+02  0.748123206016665E+01
     0.323999999999997E+01  -.596841190495523E-01  0.370288870425204E-01  -.120981341795737E+02  0.750585668507160E+01
     0.324999999999997E+01  -.597639555311307E-01  0.374678546545831E-01  -.120114779547898E+02  0.753036351421501E+01
     0.325999999999997E+01  -.598340634289365E-01  0.378948775171174E-01  -.119283155064299E+02  0.755459397536235E+01
     0.326999999999997E+01  -.598954765220452E-01  0.383093253505414E-01  -.118485889816938E+02  0.757839283701965E+01
     0.327999999999997E+01  -.599492721634181E-01  0.387106792433551E-01  -.117722284952303E+02  0.760160957444330E+01
     0.328999999999997E+01  -.599965564065550E-01  0.390985341140619E-01  -.116991527856065E+02  0.762409964322023E+01
     0.329999999999997E+01  -.600384493011492E-01  0.394725988663329E-01  -.116292700276696E+02  0.764572563505041E+01
     0.330999999999997E+01  -.600760707511190E-01  0.398326943756985E-01  -.115624787768238E+02  0.766635829514774E+01
     0.331999999999997E+01  -.601105272776123E-01  0.401787495156443E-01  -.114986690186280E+02  0.768587738598697E+01
     0.332999999999997E+01  -.601428999671236E-01  0.405107954842957E-01  -.114377232957511E+02  0.770417238765379E+01
     0.333999999999997E+01  -.601742338157647E-01  0.408289587284981E-01  -.113795178841436E+02  0.772114303049394E+01
     0.334999999999997E+01  -.602055286097563E-01  0.411334527800923E-01  -.113239239911898E+02  0.773669966085939E+01
     0.335999999999997E+01  -.602377314135998E-01  0.414245693208122E-01  -.112708089504377E+02  0.775076344531179E+01
     0.336999999999997E+01  -.602717306748186E-01  0.417026687797451E-01  -.112200373900410E+02  0.776326642249091E+01
     0.337999999999997E+01  -.603083518998753E-01  0.419681707434804E-01  -.111714723551131E+02  0.777415141494569E+01
     0.338999999999997E+01  -.603483548116457E-01  0.422215444270416E-01  -.111249763675491E+02  0.778337181549183E+01
     0.339999999999997E+01  -.603924318652311E-01  0.424632994164905E-01  -.110804124103373E+02  0.779089126412927E+01
     0.340999999999997E+01  -.604412079755248E-01  0.426939768544956E-01  -.110376448268131E+02  0.779668323232265E+01
     0.341999999999997E+01  -.604952412965172E-01  0.429141412006303E-01  -.109965401285246E+02  0.780073053152816E+01
     0.342999999999997E+01  -.605550248871027E-01  0.431243726605151E-01  -.109569677083399E+02  0.780302476243087E+01
     0.343999999999997E+01  -.606209891001719E-01  0.433252603436270E-01  -.109188004580082E+02  0.780356572047384E+01
     0.344999999999997E+01  -.606935045391399E-01  0.435173961794840E-01  -.108819152916103E+02  0.780236077208567E+01
     0.345999999999997E+01  -.607728854376646E-01  0.437013695965082E-01  -.108461935781272E+02  0.779942421458976E+01
     0.346999999999997E+01  -.608593933324240E-01  0.438777629472241E-01  -.108115214877875E+02  0.779477663125541E+01
     0.347999999999997E+01  -.609532409145939E-01  0.440471476474352E-01  -.107777902578994E+02  0.778844425135597E+01
     0.348999999999997E+01  -.610545959618860E-01  0.442100809852656E-01  -.107448963846016E+02  0.778045832353173E+01
     0.349999999999997E+01  -.611635852690204E-01  0.443671035479561E-01  -.107127417474010E+02  0.777085450924654E+01
     0.350999999999997E+01  -.612802985097671E-01  0.445187372095717E-01  -.106812336735503E+02  0.775967230171089E+01
     0.351999999999997E+01  -.614047919776886E-01  0.446654836206774E-01  -.106502849493065E+02  0.774695447436155E+01
     0.352999999999997E+01  -.615370921653886E-01  0.448078231411264E-01  -.106198137849292E+02  0.773274656182806E+01
     0.353999999999997E+01  -.616771991530676E-01  0.449462141587568E-01  -.105897437399884E+02  0.771709637531749E+01
     0.354999999999997E+01  -.618250897867669E-01  0.450810927397188E-01  -.105600036151487E+02  0.770005355347144E+01
     0.355999999999997E+01  -.619807206346321E-01  0.452128725598163E-01  -.105305273161634E+02  0.768166914902448E+01
     0.356999999999997E+01  -.621440307161019E-01  0.453419450704636E-01  -.105012536953187E+02  0.766199525098990E+01
     0.357999999999996E+01  -.623149440042772E-01  0.454686798572967E-01  -.104721263750743E+02  0.764108464160255E+01
     0.358999999999996E+01  -.624933717058176E-01  0.455934251539798E-01  -.104430935581455E+02  0.761899048687419E+01
     0.359999999999996E+01  -.626792143259389E-01  0.457165084781804E-01  -.104141078277828E+02  0.759576605931532E+01
     0.360999999999996E+01  -.628723635283819E-01  0.458382373609219E-01  -.103851259415317E+02  0.757146449116880E+01
     0.361999999999996E+01  -.630727038017704E-01  0.459589001444961E-01  -.103561086213196E+02  0.754613855636583E+01
     0.362999999999996E+01  -.632801139448294E-01  0.460787668277781E-01  -.103270203422982E+02  0.751984047932270E+01
     0.363999999999996E+01  -.634944683833540E-01  0.461980899410842E-01  -.102978291225078E+02  0.749262176867445E+01
     0.364999999999996E+01  -.637156383319855E-01  0.463171054356470E-01  -.102685063150886E+02  0.746453307403828E+01
     0.365999999999996E+01  -.639434928136855E-01  0.464360335753700E-01  -.102390264044724E+02  0.743562406393006E+01
     0.366999999999996E+01  -.641778995494782E-01  0.465550798207869E-01  -.102093668077153E+02  0.740594332300396E+01
     0.367999999999996E+01  -.644187257305648E-01  0.466744356971338E-01  -.101795076818979E+02  0.737553826684576E+01
     0.368999999999996E+01  -.646658386842955E-01  0.467942796402108E-01  -.101494317382985E+02  0.734445507263655E+01
     0.369999999999996E+01  -.649191064448991E-01  0.469147778152381E-01  -.101191240638518E+02  0.731273862408094E+01
     0.370999999999996E+01  -.651783982390062E-01  0.470360849052530E-01  -.100885719502408E+02  0.728043246911674E+01
     0.371999999999996E+01  -.654435848952568E-01  0.471583448666894E-01  -.100577647308315E+02  0.724757878902432E+01
     0.372999999999996E+01  -.657145391863487E-01  0.472816916506465E-01  -.100266936255551E+02  0.721421837768108E+01
     0.373999999999996E+01  -.659911361111396E-01  0.474062498889884E-01  -.999535159376781E+01  0.718039062980260E+01
     0.374999999999996E+01  -.662732531236454E-01  0.475321355448777E-01  -.996373319505379E+01  0.714613353711048E+01
     0.375999999999996E+01  -.665607703152165E-01  0.476594565276817E-01  -.993183445789417E+01  0.711148369143689E+01
     0.376999999999996E+01  -.668535705556919E-01  0.477883132725199E-01  -.989965275606412E+01  0.707647629384066E+01
     0.377999999999996E+01  -.671515395989586E-01  0.479187992850772E-01  -.986718669256222E+01  0.704114516886828E+01
